image,pins,outputs
341.png,"[(45, 0), (27, 5), (33, 39), (17, 35), (97, 55), (77, 77), (21, 74)]","[31.265758763862173, 14.73125683736679, 5.11454069796484, 13.944445603729656, 19.356633573188663, 38.64116964555949, 21.042068614774383]"
342.png,"[(60, 34), (12, 0), (94, 46), (28, 81), (51, 68), (10, 4), (83, 32), (95, 26), (65, 31)]","[8.734797867987213, 8.647643890804124, 12.679488290338634, 12.049870116666384, 21.869385526867692, 8.852506751170026, 4.624717694970602, 0.2737700672300814, 13.093449096387339]"
343.png,"[(33, 65), (44, 90), (48, 68)]","[20.443745832264497, 24.178304281248725, 26.722210442765356]"
344.png,"[(36, 33), (58, 38)]","[30.709458836652377, 6.25662256703004]"
345.png,"[(43, 35), (11, 50), (39, 95), (5, 41), (31, 64), (44, 33), (83, 68), (81, 76), (77, 86)]","[13.719377468805726, 13.154033389920757, 14.077330352296464, 13.259990480016036, 20.023257741914453, 13.23744795881417, 15.935783497398218, 16.590379807109183, 14.188872480803349]"
346.png,"[(22, 18), (96, 90)]","[17.959037304663394, -9.320625087116143]"
347.png,"[(2, 62), (2, 77), (95, 54)]","[27.6574081660538, 27.657408171235044, 11.860011811810063]"
348.png,"[(93, 95), (53, 19), (28, 48), (74, 22), (15, 1)]","[13.481899347274682, 18.791591089389968, 13.923201258416938, 1.4946634493465338, 15.312051825006485]"
349.png,"[(37, 5), (85, 9)]","[23.640340461321404, 4.967713925336964]"
350.png,"[(93, 0), (32, 72), (6, 32), (32, 50), (15, 6), (60, 5), (35, 15), (19, 23)]","[4.197309654873019, 21.387162619354548, -10.98716305498836, 19.05040603844284, -3.28862102414596, 34.18216669306777, 22.99177382109313, 6.3752255279425425]"
351.png,"[(8, 88), (26, 23), (55, 89), (97, 62), (25, 88), (1, 97), (62, 5)]","[17.952377531159982, 18.836542680801703, 11.194258049048237, 19.034472241036546, 16.6302393712727, 18.700385725710383, 6.867962211905625]"
352.png,"[(50, 21), (65, 60), (98, 20), (62, 67), (35, 53), (11, 42)]","[36.433331087757665, 19.125952200895412, 45.56826549976722, 19.58268993773878, 2.0177519630110803, 26.817045916823492]"
353.png,"[(66, 40), (66, 76)]","[-7.190350231618051, -7.260078345621663]"
354.png,"[(89, 61)]",[12.665033448169561]
355.png,"[(62, 21), (81, 8), (6, 76), (16, 74), (59, 6), (27, 72)]","[13.571431280388795, 13.235363147660442, 6.396757542609416, 10.177979052305067, 15.846848238259348, 32.47850517105046]"
356.png,"[(50, 75), (56, 33), (19, 56), (9, 19)]","[-7.516941080582873, 9.615096814095226, 28.335171880890734, -8.476966618402429]"
357.png,"[(43, 92), (5, 5), (68, 14), (98, 74), (90, 70), (30, 79), (27, 5)]","[10.196061618324324, 15.862586435629808, 15.14601446932023, 12.378197762077123, 14.94573878219906, 12.316800280935983, 14.875429055933214]"
358.png,"[(41, 20), (77, 32), (11, 89)]","[21.169633802676504, 17.576572487369894, 15.090074460230813]"
359.png,"[(35, 18), (69, 48), (20, 15), (7, 20), (99, 38), (87, 20), (96, 12), (70, 83), (72, 50)]","[17.520359325369625, 19.970453643866072, 16.20536490810823, 11.067759733548144, 34.84196812764365, 16.540697822571303, 43.55239977991132, 20.74219006013202, 18.19864076765987]"
360.png,"[(16, 26), (89, 64)]","[24.95085646631814, 28.590499564807796]"
361.png,"[(87, 49), (96, 47), (34, 91), (64, 1)]","[12.313542586121013, 9.563524908891624, 12.111739102458966, -3.4002761280586418]"
362.png,"[(44, 17), (97, 27), (32, 41), (51, 21), (56, 20), (99, 31), (70, 22)]","[12.443428206225057, 0.6754291897327322, 19.13863428776459, 10.9890867368172, 11.170732352176964, 6.925289672217318, 11.683767901738968]"
363.png,"[(57, 59), (97, 27), (31, 65), (57, 57), (70, 77), (53, 88), (20, 37), (88, 64)]","[-2.4595577688368486, 21.821493862958793, 11.348265916598656, -7.2825056660523995, -26.99660817631356, -12.455578928728318, 24.350528684924342, 4.87408598049625]"
364.png,"[(84, 57), (96, 75)]","[20.189417826032805, 20.70756319241898]"
365.png,"[(82, 34), (23, 5), (4, 10)]","[19.425516938740987, -1.9713179360076059, 9.052456340708652]"
366.png,"[(57, 53), (83, 31), (80, 90), (87, 78), (4, 81), (48, 32), (35, 16), (56, 17), (18, 8)]","[-10.774699957734477, 11.486285670094668, 19.632101487242092, 30.064956648768273, 32.85890764156074, 29.277136045600752, 20.721796771628078, 3.125523925014555, 23.386626474288608]"
367.png,"[(38, 65), (21, 45), (22, 75), (44, 79), (28, 7), (13, 44), (25, 37)]","[56.91666950772326, 25.962194833504856, 22.504978706109036, 21.519009805029093, 59.39400385084062, 34.58586169230896, 28.400825001308093]"
368.png,"[(79, 4), (94, 58), (57, 43), (92, 31), (94, 19)]","[17.833142922283027, 26.670594833043214, 26.111969481438624, 26.734131185058345, 26.61678544336293]"
369.png,"[(49, 99), (11, 2), (63, 88), (86, 6), (97, 56), (31, 50), (75, 60)]","[13.761750740592275, 16.06032392140476, 18.871939222063496, -2.496508656821442, -3.4553814805613667, 1.9190528359880195, 22.864924413167728]"
370.png,"[(33, 47), (84, 64), (40, 10), (61, 41), (38, 18), (34, 53), (76, 5), (59, 34)]","[25.68912729990806, 19.302129902436914, 1.1094516900368576, 22.09601808967036, 12.163638688904358, 17.963955154341672, 19.97174737943664, 21.049027709659264]"
371.png,"[(26, 39), (75, 51)]","[31.474137683645235, 2.56716197458188]"
372.png,"[(29, 98), (44, 69), (95, 12), (19, 16), (22, 24), (95, 59)]","[6.666291971366905, 14.925973750809133, -5.147429338098787, 5.181812453210275, 14.117875275816905, 4.70313584143051]"
373.png,"[(22, 69), (60, 26), (0, 24), (41, 14), (41, 3), (54, 70), (48, 64), (63, 37), (20, 5)]","[22.80948865753788, -3.753952885223172, -4.864437923864617, 17.295369242355584, 24.260317141290813, -4.632980000940689, 14.879855773649266, 27.88093888942232, 6.389789084740974]"
374.png,"[(58, 58), (67, 97), (80, 69), (71, 10)]","[8.04054697135954, 11.940647028891222, 19.60138680936728, 15.302346093466511]"
375.png,"[(56, 34), (59, 32), (53, 78), (54, 58), (61, 83), (5, 62)]","[15.123724752949936, 15.05000292893592, 15.050296500714895, 6.217485722270006, 13.796000936239215, 13.476334092129456]"
376.png,"[(37, 75), (63, 60), (65, 66), (52, 93), (60, 41), (21, 6)]","[5.14970820031361, 11.209266122323742, 3.5702720926112184, -12.009958930088859, -35.728117757206086, 23.715480613980265]"
377.png,"[(48, 45), (22, 80), (7, 69), (66, 28), (17, 89), (88, 38), (39, 84), (11, 37)]","[12.621231795776447, 13.475029347573779, 12.250467657566343, 4.146987823101139, 15.309554625260976, 12.739799093461636, 12.787422268124574, 9.41473261760784]"
378.png,"[(11, 52), (34, 74), (63, 87), (45, 15), (40, 11), (84, 24), (80, 41), (65, 93), (8, 10)]","[19.314280684263405, 11.060166669831503, -8.501840902720925, 8.141348423767822, 9.341593477759275, 13.80827387398644, 8.200781826774985, -4.933646230673433, 17.769831703800598]"
379.png,"[(56, 91)]",[14.280738776836376]
380.png,"[(61, 12), (97, 83), (70, 61), (1, 50), (26, 40), (76, 0), (68, 29), (5, 26), (60, 64)]","[19.76843030931744, 30.869862594954792, 17.804393982796537, 20.527708990382987, 16.791385981883405, 19.443404935631673, 18.11161280640045, 19.916350043641266, 20.872767822996]"
381.png,"[(37, 67), (21, 92), (16, 23), (30, 83)]","[24.728449651390722, 29.049180737804424, 5.140698416422536, 27.435025805573623]"
382.png,"[(65, 34), (58, 55), (89, 65), (79, 50), (13, 40), (43, 72), (99, 86)]","[8.481840771416913, 8.732704629683733, 10.991445262623389, 10.848059049873374, 11.540672619987662, 10.94308808171498, 10.991891963499468]"
383.png,"[(19, 10), (73, 82), (45, 78), (41, 52), (58, 6), (91, 48)]","[32.77358780202926, 15.86805109613489, -7.58381753658699, 25.650436749300717, -0.7119755228870412, 9.066838358177995]"
384.png,"[(83, 88), (81, 98), (69, 98), (37, 74)]","[11.089488795542415, 10.137632336455793, 33.64788304035753, 10.366260668447993]"
385.png,"[(98, 56), (87, 76)]","[-3.356615899804095, -3.231625194875972]"
386.png,"[(20, 95)]",[25.26768845317492]
387.png,"[(79, 51), (10, 15), (94, 54), (97, 35), (93, 83), (61, 70), (8, 98)]","[49.827353368932656, 44.30263723783986, 17.218574369234087, 40.102067996941365, 17.795778462977722, 33.9157541696745, 36.95734129537803]"
388.png,"[(63, 25), (36, 20), (0, 4), (77, 68), (90, 56), (21, 62), (75, 79)]","[3.491728520974453, 12.445292014728283, 20.832888678253756, 7.769729194969973, 12.586665752650346, 14.111737990816401, 6.52480963039962]"
389.png,"[(23, 85), (8, 38), (97, 11), (65, 92)]","[17.5904906776856, 18.711525093312023, 9.101536811149854, 30.218946081014547]"
390.png,"[(4, 28), (87, 28), (66, 51), (58, 75)]","[28.766431853808733, 8.646315342145101, -1.7688199006820722, -0.2041780539926209]"
391.png,"[(77, 80), (73, 4), (67, 76), (33, 6), (20, 86), (97, 26), (72, 54)]","[14.842225649373608, 13.499165609818295, 13.083815559116573, 32.28836535201979, 19.96095284769929, 30.475405804263982, 13.33236808988137]"
392.png,"[(55, 56), (5, 39), (77, 10), (90, 20)]","[13.027834345826433, 10.746303406651673, 12.535123221668906, 20.963223783381228]"
393.png,"[(48, 21), (92, 25), (37, 14), (76, 48), (98, 97), (16, 70), (40, 10)]","[24.31189399152617, -10.176581650074278, 46.71055350085939, 2.3712316804493745, -3.555446883553946, 24.467807683748454, 40.74649812229934]"
394.png,"[(37, 57), (89, 40), (88, 96), (34, 15), (55, 3), (14, 17), (64, 32)]","[14.223327699743542, -31.932531455183668, -31.694723891902854, 36.616941220238566, 7.0895418436290605, 8.840499526830268, 13.10137262886419]"
395.png,"[(67, 62), (66, 96)]","[-2.5692851918702413, -2.0628044503773237]"
396.png,"[(55, 15), (44, 56), (39, 1), (88, 79), (31, 6), (90, 92), (29, 79), (91, 24), (41, 92)]","[11.797926430507932, 26.456832717097154, 35.49868249078491, -7.7268515139052605, 38.28384225116393, 0.05705341687132187, 38.2047003997386, -11.916174742716338, 15.249353597021521]"
397.png,"[(77, 28), (4, 70), (58, 92), (99, 49), (83, 86), (92, 64), (11, 59), (16, 4)]","[-7.558294980170704, 15.584707339076209, 16.17562967444421, 29.6605701328431, 2.0261112113157083, 28.495663219553503, -4.784605433054436, 24.952771485317296]"
398.png,"[(9, 46)]",[14.936179083527993]
399.png,"[(97, 4), (86, 34), (42, 14)]","[13.715459647172219, 10.004706411957079, 8.500665300580756]"
400.png,"[(1, 6)]",[23.648501125116688]
401.png,"[(50, 67), (78, 15)]","[8.54562964234431, 22.866806923927975]"
402.png,"[(37, 54), (27, 22)]","[8.348978791342796, 12.31488211356221]"
403.png,"[(38, 7), (66, 26), (59, 69), (95, 4)]","[9.984921167653685, -5.857681517947871, -10.740757964806727, 13.446365442442653]"
404.png,"[(82, 58), (72, 7), (3, 45), (1, 20), (61, 16), (21, 11)]","[13.47222834915965, -0.9562359986064455, 35.829753803989426, 36.98273503055771, -11.877529505687063, 12.192857221512808]"
405.png,"[(60, 55), (8, 54), (13, 98), (63, 36), (25, 38)]","[8.01508410895008, 15.562786232626568, 9.689902568733803, -15.485806089708245, 8.760341297265319]"
406.png,"[(98, 69), (51, 86)]","[36.257501316888536, 7.588894864064919]"
407.png,"[(24, 84), (69, 0), (65, 43), (18, 50), (81, 11), (3, 76)]","[14.34200535412538, -2.2799596663061563, -9.114119489548111, 11.677889250252813, 14.539019189693073, 35.14555091614399]"
408.png,"[(85, 80), (30, 29), (46, 33), (98, 42), (81, 45)]","[20.54649249712366, 34.60582757959252, 18.87660605638863, 23.545566672562103, 12.652481989524823]"
409.png,"[(74, 59), (9, 13), (76, 85), (82, 69), (61, 83), (53, 88), (45, 66)]","[21.030315735051026, 21.568044478228643, 28.68320702649634, 21.15194323031182, 13.787141735819793, 17.161283797988414, 31.63990336771111]"
410.png,"[(23, 53), (6, 64), (36, 0)]","[18.73639787965553, 12.840006391446636, 19.905000466818056]"
411.png,"[(16, 46), (5, 27), (28, 49), (64, 40), (94, 49)]","[13.0188299114169, 8.352638427601937, 43.186096726999615, 16.547661483013055, 31.87003428518046]"
412.png,"[(2, 77)]",[38.24196657865822]
413.png,"[(21, 87), (9, 27), (61, 78), (6, 77), (50, 98)]","[20.681574302162097, -11.199920235456545, 21.003176479031005, -9.422526027090335, 25.99909381804689]"
414.png,"[(40, 22)]",[10.789486093123402]
415.png,"[(30, 28), (7, 76), (74, 85), (32, 1), (45, 2)]","[22.281354218285365, 15.880196161039192, 6.672114000735237, -2.5340738430180942, 2.4459273926056984]"
416.png,"[(96, 43), (58, 58), (18, 23), (15, 90), (74, 20), (28, 13), (46, 5), (24, 73), (6, 50)]","[0.2164055935034876, -11.977993670165827, 17.38810881196272, 18.287130833003072, 8.835948252286341, 23.00288868935942, 13.153351201890619, 11.458888892309346, 10.68723028373513]"
417.png,"[(74, 52), (14, 73), (27, 22)]","[-2.8016581040921587, 19.701821577891856, -2.482186399306278]"
418.png,"[(83, 2), (56, 67)]","[23.985156650363848, 14.595358344580562]"
419.png,"[(63, 21), (87, 6), (59, 61), (58, 87), (76, 38), (7, 20)]","[36.64721477161916, 6.080121885142764, 35.82401255809606, 36.51294683916764, 19.69480031673828, 35.44443392300219]"
420.png,"[(40, 86), (31, 37), (45, 36), (22, 20), (84, 62), (62, 12), (59, 29)]","[19.289878368626702, 10.0474053123505, 19.023752169962172, 15.500238324751408, 2.839452275244261, 0.6413313972113799, 2.71581499736852]"
421.png,"[(27, 91), (7, 4), (49, 20), (3, 12)]","[37.06809566323209, 19.382987204565232, 24.46754938308866, 17.268151563995325]"
422.png,"[(36, 0), (99, 61)]","[10.541880892327256, 8.932715866031595]"
423.png,"[(56, 3), (68, 34), (8, 59), (96, 13)]","[-6.7581869152777125, -3.4487004081387225, 28.450885245245562, 7.337928698173556]"
424.png,"[(17, 4), (0, 13), (14, 39), (79, 82), (39, 8), (15, 69), (93, 46)]","[20.504966298276795, 7.13182333868275, 28.906229041465053, 25.64569926401821, 22.419521645148464, 26.962921113291493, 27.40345917696244]"
425.png,"[(97, 37), (85, 53), (78, 46), (46, 25), (58, 45), (34, 88), (94, 18), (51, 26)]","[15.264447667544406, 9.819413259968156, 8.554392095918658, 2.9513834677734416, -1.1422299050010474, 13.6652458160619, 14.057014094535361, 0.8673236777624868]"
426.png,"[(67, 98), (24, 93), (41, 14), (7, 79), (92, 77), (62, 48), (92, 86)]","[-3.6182106605964384, 8.318205113971327, 11.552964679835105, 32.500872414952156, 21.760466783113422, -4.121966403018519, 5.593784207222875]"
427.png,"[(33, 53), (94, 39), (86, 82), (12, 73), (33, 62), (73, 93), (46, 2), (11, 72)]","[15.187597517232314, 12.506198367319238, 14.56942512367942, 18.3171663818366, 14.061594812781191, 32.327763942977604, -1.353388515124026, 26.045443845850542]"
428.png,"[(83, 20), (73, 12)]","[15.440343346852027, 26.883436748500873]"
429.png,"[(96, 45), (85, 71), (21, 43)]","[14.698715609326372, 16.622264004349436, 6.593082389786367]"
430.png,"[(18, 66), (11, 49), (59, 27), (62, 36), (5, 88), (28, 94), (94, 31), (46, 71)]","[6.281591422977115, 12.576090923905545, 19.50685607627387, -1.9595708815526647, 16.482866416227534, 24.75601187683394, 0.2607588484737483, 19.697288508471935]"
431.png,"[(69, 15)]",[16.427781535611913]
432.png,"[(57, 2), (11, 35), (75, 22), (92, 74), (68, 12), (84, 86), (77, 26)]","[9.163775712328095, 11.019638469036801, 9.627319786101596, 9.437287574287055, 10.311436495686936, 11.292141780465693, 10.288939140028608]"
433.png,"[(40, 90), (14, 18), (62, 60), (78, 71)]","[33.36654993248717, 21.43322417643157, 25.659119885887293, 30.07640628690881]"
434.png,"[(69, 92), (67, 5), (9, 1), (31, 99), (65, 48), (17, 9), (99, 12)]","[11.615752459216194, 11.616209283064956, 11.621436505297718, 36.47024651464945, 11.616231862049183, 11.952515609007198, -4.114358352594911]"
435.png,"[(64, 18)]",[23.109455579356457]
436.png,"[(14, 66), (29, 53), (86, 52), (43, 32), (61, 52), (89, 7), (6, 24), (71, 45)]","[5.178433135106465, 34.66627384987377, -10.35805994984723, 12.706805274980994, 10.961199344374448, 6.250174199041512, 11.332161039874212, 14.79972827365614]"
437.png,"[(88, 11), (79, 30), (88, 2), (55, 76), (66, 4), (17, 29), (36, 0)]","[4.457405232863316, 12.532957554502614, -1.7401113556522987, 4.642710681593013, 10.354399668158361, 27.328558984921802, 17.62354670516488]"
438.png,"[(45, 29), (78, 57)]","[-6.898447853350854, -1.1671596237104152]"
439.png,"[(33, 80), (56, 31)]","[21.293217187293088, 7.816175197912713]"
440.png,"[(13, 5), (90, 74), (2, 84), (52, 83), (43, 87), (90, 53), (86, 66), (75, 31)]","[6.879588852382501, 5.556339680262886, 6.343048687575367, 6.31738647115328, 8.547021918053991, 6.19228416780388, 7.553456376109144, 9.970979368537268]"
441.png,"[(54, 35), (4, 20), (21, 43), (52, 81), (55, 61), (47, 27), (72, 77), (82, 92), (71, 92)]","[16.890006438225416, 14.884250979577377, 15.222563602486385, 16.669636728266198, 8.576748597412857, 14.435888664612147, 7.736917435371877, 12.577314965820179, 16.25059415273403]"
442.png,"[(41, 4), (45, 27), (22, 69), (74, 20), (43, 68), (43, 31)]","[22.593846331981446, -22.1325384861772, 4.333506853882942, 3.8763483727119765, 4.1157116003459375, -20.913833301564598]"
443.png,"[(29, 27), (94, 98)]","[22.736886892601216, 22.769008803679185]"
444.png,"[(99, 89), (96, 13), (87, 0), (88, 95), (71, 80), (62, 99), (24, 73)]","[21.140947409154602, 23.76416995075484, 20.514431983832345, 21.588384925782254, 11.142724235827933, 11.129634245880306, 19.882143583662494]"
445.png,"[(14, 65), (47, 65)]","[13.856435548263757, 14.414157081608739]"
446.png,"[(60, 69), (22, 73), (22, 27), (48, 4), (64, 16), (30, 85), (97, 58)]","[36.505063823678796, 12.469679044571045, 12.469679052274866, 20.42455488147045, 36.65181611887917, 12.172834803137984, 12.182126569829222]"
447.png,"[(1, 71), (42, 84), (92, 62), (61, 15), (71, 10), (34, 53), (51, 47), (40, 28), (5, 9)]","[11.321603499212515, 14.691929743347265, 17.2114035033475, 11.321603792239404, 11.375403169051939, 17.127121546313354, 11.524660280780378, 15.863120107586298, 11.323678212715455]"
448.png,"[(49, 89), (74, 32), (1, 68), (41, 81), (8, 41), (8, 44), (97, 90), (44, 11)]","[14.71971127415896, 4.540209710224775, 27.985049361144895, 2.8936411140852463, 20.548785020913755, 20.231953638074028, 11.08902695759203, 3.3973597467036125]"
449.png,"[(35, 44), (87, 44), (47, 82)]","[4.005268012332157, 24.096640126691018, 5.204204799113384]"
450.png,"[(45, 42)]",[24.96807344599736]
451.png,"[(45, 75), (48, 40)]","[3.0765300326746043, 23.826884220903818]"
452.png,"[(69, 26)]",[14.069379396126664]
453.png,"[(32, 26), (89, 91), (93, 23), (61, 24), (2, 90)]","[12.695873513932499, 14.212559398766677, 12.337591268293199, -18.637453665113757, 29.04693940576702]"
454.png,"[(74, 76)]",[38.70887321802015]
455.png,"[(62, 61)]",[2.970706897577326]
456.png,"[(81, 86), (11, 74), (24, 92), (84, 67), (62, 34)]","[6.277092825347763, 3.462407960871082, 13.351306950337664, 16.48216655420923, 4.05152013787901]"
457.png,"[(44, 13)]",[15.136051363894694]
458.png,"[(78, 84), (84, 65), (59, 77), (12, 1), (25, 40)]","[21.262457168075578, 27.263660842431033, 13.069879631275912, 17.930944836483402, 31.314417311529862]"
459.png,"[(80, 77), (17, 11), (33, 69), (26, 87), (4, 14), (89, 17), (73, 55), (54, 74), (30, 44)]","[9.339745361648989, 53.43265514533477, 53.28874261366148, 51.199073812810994, 22.121908597821164, 12.616067804813557, 12.471600240888131, 13.11575740622961, 14.240996021377256]"
460.png,"[(41, 84), (90, 86)]","[26.679973891302804, -2.3667160669221268]"
461.png,"[(62, 7), (10, 74), (70, 84), (76, 51), (41, 43)]","[-19.090866433715394, 27.73492007845872, 5.284155866580229, 19.744294953790508, 16.311920518424643]"
462.png,"[(92, 86), (10, 4), (94, 42)]","[12.308539950324812, 12.992947165921446, 12.3205523641584]"
463.png,"[(79, 50), (15, 71), (35, 71), (96, 99), (30, 12), (1, 10), (35, 10), (98, 80), (56, 72)]","[7.509054350310683, 9.421821861570837, 28.343994862779876, 29.478734211885964, 28.99843227968474, 8.878934083238791, 29.1635924212015, 23.84127907827944, 0.7990133353979658]"
464.png,"[(80, 55), (27, 62), (36, 0), (93, 77)]","[6.382778575670006, 42.270528570531624, 15.200846293246746, -2.6810529392981453]"
465.png,"[(71, 89), (38, 85), (48, 99), (85, 25), (0, 91), (46, 33), (11, 28)]","[4.286930021543473, 45.34334144942542, 7.420448143904048, 22.05082058083632, 12.77929065259943, 20.20951713454057, 20.01491566846725]"
466.png,"[(76, 1)]",[23.969956345436202]
467.png,"[(86, 61), (8, 10), (48, 64)]","[3.8585040574529983, 15.139685619497566, 20.8127854089164]"
468.png,"[(24, 32), (49, 1), (56, 37), (79, 45)]","[17.367361412140262, 6.066907081187889, 12.63924976665361, 6.2268601965671495]"
469.png,"[(21, 66), (34, 50), (33, 83)]","[22.042396627463077, 44.49755999114893, 41.608263378868806]"
470.png,"[(96, 81), (20, 5), (77, 86), (23, 21), (29, 77)]","[-6.031718824136226, 4.658642982430549, -1.0755429649916668, 12.871856127020639, 26.15551377304775]"
471.png,"[(21, 93), (7, 94), (35, 71)]","[19.02782355468143, 19.608335129234415, 27.693160109242516]"
472.png,"[(65, 48), (24, 0), (70, 48), (1, 76), (76, 23), (65, 57), (37, 11), (34, 35), (68, 55)]","[12.276929039717068, 12.276929039717068, 12.276929039717068, 12.276929039717068, 12.276929039717068, 12.276929039717068, 12.276929039717068, 12.276929039717068, 12.276929039717068]"
473.png,"[(53, 58), (90, 33), (41, 67)]","[15.070757288797774, 5.94864938124584, 23.863625124395178]"
474.png,"[(50, 55), (30, 42), (49, 27), (62, 10), (54, 41), (74, 34), (7, 91), (30, 1), (56, 79)]","[35.7727596977302, 33.63569245531284, 24.716240243987556, 36.62682567915944, 6.38639233757422, -0.8575031463555058, -5.436135073700065, 33.84199255424498, -5.4471367310018035]"
475.png,"[(57, 87), (55, 59), (36, 99), (71, 84), (44, 41), (49, 92), (32, 30), (28, 57), (37, 56)]","[0.36619158632178195, -0.2804331186047211, 7.475473133176654, 5.933721951751803, 8.702841524538274, 8.715399700853988, 8.624086983972207, 7.5279224748661555, 12.152625707550515]"
476.png,"[(96, 35), (16, 54), (25, 92), (13, 59), (44, 78), (4, 52), (80, 11), (86, 22)]","[11.462323094166397, 23.87954616333997, 15.657532414718029, 28.83528071878874, 24.05047925026333, 46.30332109641624, 23.01530154476024, 16.77080770740926]"
477.png,"[(42, 10), (2, 21), (36, 71), (30, 97), (52, 27)]","[10.850753704506396, 31.984153564356205, 12.459184489661936, 12.898639444138094, 0.09635518600248655]"
478.png,"[(23, 46), (29, 35), (83, 2), (67, 70), (98, 85), (19, 69), (71, 92), (87, 1), (2, 6)]","[15.836847866909135, 12.152775767174527, 10.325472790329037, 16.078538647507163, 14.646675930255512, 14.072054458883143, 14.391279523061726, 10.44659732342451, 11.719344926888756]"
479.png,"[(11, 48), (49, 46), (68, 98), (91, 32), (54, 33)]","[10.017743716098252, 15.175119596138293, 21.16921695630498, 24.156623110549937, 24.534374088410043]"
480.png,"[(19, 46), (96, 47), (25, 94), (49, 57), (62, 61), (3, 23), (57, 61), (77, 77)]","[23.7889776714574, 11.800544076102955, 10.477122949310807, 10.26745489230105, -9.921374867657406, 6.974765889589243, -10.954117178230414, -4.014014378802532]"
481.png,"[(26, 43), (35, 2), (9, 22)]","[18.21637221444381, 15.511811413995403, 5.2962750090531046]"
482.png,"[(38, 61), (44, 80), (95, 47), (86, 11)]","[14.449691601500147, 20.331088227208845, 12.417558306519835, 14.64026362865063]"
483.png,"[(52, 71), (61, 39), (43, 2)]","[-21.39249121171674, -9.835866273720415, 19.273549798029286]"
484.png,"[(66, 55)]",[-12.03458535555315]
485.png,"[(24, 65), (66, 13), (71, 29), (75, 58), (62, 13)]","[11.328010073535015, -13.897949221178326, 24.112884721025967, 21.765501591386048, -14.19791190938987]"
486.png,"[(68, 57), (43, 25), (96, 40), (54, 78), (30, 1), (23, 92), (56, 77), (3, 34), (54, 19)]","[16.731459436012695, 14.168587963987374, 12.888702282210414, 6.125919160528738, 12.481143899193148, 16.82334567008918, 8.09430714663227, 26.41013933730909, 30.50482888388266]"
487.png,"[(71, 53), (84, 55), (21, 55), (22, 19), (15, 13), (77, 28), (19, 26)]","[4.764517018586503, 11.72258119244231, 11.87920362355105, 11.830614875241636, 13.312350259287362, 10.543590945960993, 12.0899135703627]"
488.png,"[(88, 85)]",[19.21961813612862]
489.png,"[(95, 21), (89, 28), (6, 60), (86, 74), (16, 49), (72, 78), (33, 68)]","[12.411775028622774, 12.171089961519446, 26.01510929365549, 9.764801484814665, 8.594897406111718, 7.84475061807965, 11.37534960485936]"
490.png,"[(94, 45), (37, 43), (86, 14), (94, 4)]","[12.7576932258203, 6.198597138057741, 14.71170730319947, 10.455164432208642]"
491.png,"[(53, 71), (3, 42), (53, 28), (11, 50), (9, 9), (6, 97), (90, 19)]","[21.38667987090879, 29.25766392230419, 20.71418118667633, 32.01926473416414, 31.75749372891206, 30.74762360055555, 38.207802235444625]"
492.png,"[(97, 59), (52, 22), (7, 46)]","[21.886386356839868, 21.46750796523104, 6.935665342112227]"
493.png,"[(78, 30), (15, 98), (68, 44)]","[12.353732113731219, 15.12788649532687, 22.037712333525906]"
494.png,"[(33, 53)]",[27.043019636047237]
495.png,"[(49, 12), (67, 91), (89, 45)]","[15.556106579520467, 21.344975228439587, 12.471540246377076]"
496.png,"[(74, 18), (35, 15), (60, 59), (92, 99), (20, 93), (29, 65), (69, 1)]","[10.97587294558879, 13.44919560794613, 12.33967833635713, 10.77015620920499, 12.031699990346048, 12.330968563068069, 12.743758372515018]"
497.png,"[(1, 47), (30, 56), (9, 56), (66, 1), (43, 10)]","[10.599366345682494, 14.874593326668764, 11.66106774513161, 15.490584079292631, 9.446790872164009]"
498.png,"[(75, 58), (55, 41), (4, 80), (80, 26), (10, 83), (70, 79), (52, 22), (56, 85), (99, 17)]","[13.204304405098393, 4.988665720865177, 29.405434729832088, 13.916994513857174, 20.305635352861866, -1.1146694124903775, 3.1945544299547857, 3.120888764731961, 10.477579268136676]"
499.png,"[(0, 10), (38, 74), (13, 59), (49, 69), (74, 30), (95, 5), (95, 42), (3, 73), (0, 5)]","[10.269006483799753, 10.14563285169806, 9.035361878493209, 8.998922563811117, 9.026257251457979, 11.81164337797926, 10.670903226930646, 10.43903932494039, 10.269006479435422]"
500.png,"[(3, 76), (60, 91), (35, 39), (65, 2), (12, 81), (29, 28), (1, 13)]","[9.615885789435492, 10.604814316360486, 28.594757169198754, 14.44871791193013, 16.884926911908202, 19.338765318397346, 10.91397672563122]"
501.png,"[(94, 35), (99, 31), (83, 15), (54, 96), (47, 9), (17, 72), (83, 84)]","[0.8753255328747945, 4.632581143879751, -1.1787613615610932, 12.895229549625244, 12.144308338738847, 24.617556569950192, 11.827600813169475]"
502.png,"[(75, 77), (99, 75), (60, 35), (84, 12), (29, 2), (79, 99)]","[39.472796134615365, 39.417780580449005, 23.617907818853418, 39.37966629033465, 34.855872357936235, 21.963282018936045]"
503.png,"[(62, 8)]",[1.3919196584167832]
504.png,"[(83, 81), (27, 57), (58, 26), (73, 41), (27, 27), (28, 43)]","[11.143158803085223, 11.143158810364055, 11.143158810364055, 11.143158810364055, 11.143158810364055, 11.143158810364055]"
