image,pins,outputs
276.npy,"[(75, 84), (18, 34), (9, 13), (59, 49), (67, 60), (71, 23), (79, 5), (93, 66), (74, 31), (52, 42)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
277.npy,"[(77, 95), (52, 54), (66, 33), (34, 14), (53, 8), (17, 25), (64, 73), (44, 8), (64, 60), (38, 2)]","[3, 4, 0, 0, 0, 0, 5, 0, 0, 1]"
278.npy,"[(30, 90), (77, 51), (95, 24), (62, 10), (31, 4), (56, 79), (92, 0), (50, 25), (38, 23), (69, 43)]","[0, 1, 1, 2, 0, 3, 0, 0, 0, 0]"
279.npy,"[(42, 7), (0, 76), (32, 52), (40, 93), (27, 83), (77, 73), (92, 52), (98, 87), (61, 93), (78, 90)]","[2, 3, 1, 4, 1, 0, 0, 0, 2, 0]"
280.npy,"[(89, 73), (29, 7), (67, 31), (35, 67), (5, 12), (38, 95), (2, 86), (20, 32), (78, 30), (53, 30)]","[6, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
281.npy,"[(56, 85), (60, 27), (88, 92), (48, 48), (58, 93), (11, 18), (42, 85), (4, 4), (86, 49), (7, 72)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
282.npy,"[(43, 65), (4, 15), (96, 91), (75, 30), (99, 50), (16, 76), (90, 43), (33, 45), (47, 21), (93, 53)]","[2, 4, 0, 0, 0, 1, 0, 5, 1, 0]"
283.npy,"[(34, 58), (44, 21), (35, 42), (42, 32), (24, 69), (21, 77), (18, 92), (90, 77), (74, 6), (64, 5)]","[1, 1, 3, 2, 0, 0, 0, 1, 2, 8]"
284.npy,"[(72, 25), (70, 11), (38, 83), (5, 99), (29, 58), (95, 66), (34, 68), (72, 16), (67, 13), (66, 9)]","[0, 0, 1, 1, 3, 0, 1, 0, 0, 0]"
285.npy,"[(56, 91), (38, 37), (21, 41), (57, 25), (62, 28), (94, 0), (12, 14), (62, 2), (89, 23), (49, 99)]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 0]"
286.npy,"[(38, 71), (59, 20), (83, 95), (35, 45), (17, 11), (66, 2), (35, 61), (54, 17), (0, 46), (11, 94)]","[2, 0, 0, 5, 0, 2, 3, 0, 0, 0]"
287.npy,"[(17, 52), (50, 30), (0, 77), (24, 34), (71, 71), (83, 36), (69, 36), (95, 63), (64, 92), (64, 81)]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
288.npy,"[(8, 86), (13, 74), (3, 7), (75, 38), (13, 90), (87, 39), (54, 55), (17, 33), (72, 87), (80, 61)]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
289.npy,"[(3, 26), (68, 15), (19, 85), (62, 51), (51, 3), (37, 15), (84, 6), (96, 56), (11, 48), (75, 47)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
290.npy,"[(84, 81), (63, 6), (49, 42), (14, 91), (7, 32), (8, 50), (99, 60), (66, 67), (93, 50), (90, 24)]","[1, 2, 7, 0, 0, 0, 1, 3, 1, 2]"
291.npy,"[(80, 67), (78, 77), (61, 36), (76, 48), (25, 79), (8, 46), (22, 70), (30, 53), (26, 24), (29, 71)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
292.npy,"[(41, 3), (81, 17), (0, 40), (99, 6), (1, 51), (15, 29), (47, 54), (23, 50), (71, 62), (18, 0)]","[3, 0, 2, 0, 4, 3, 3, 0, 0, 3]"
293.npy,"[(76, 38), (81, 98), (88, 44), (41, 97), (37, 9), (5, 18), (64, 38), (62, 66), (24, 22), (74, 20)]","[1, 0, 0, 0, 3, 0, 1, 0, 0, 1]"
294.npy,"[(12, 25), (51, 42), (51, 12), (99, 40), (3, 76), (88, 10), (34, 54), (8, 84), (53, 75), (93, 57)]","[0, 2, 2, 0, 1, 0, 0, 1, 2, 0]"
295.npy,"[(39, 18), (22, 1), (55, 4), (27, 44), (6, 85), (5, 33), (14, 47), (1, 23), (61, 91), (71, 52)]","[4, 3, 1, 2, 7, 2, 4, 6, 3, 0]"
296.npy,"[(47, 38), (30, 2), (67, 67), (27, 54), (24, 31), (63, 8), (23, 18), (13, 70), (10, 22), (55, 29)]","[3, 0, 5, 0, 0, 2, 0, 0, 0, 8]"
297.npy,"[(7, 33), (32, 83), (36, 12), (52, 95), (31, 79), (81, 90), (73, 20), (96, 12), (0, 94), (42, 92)]","[2, 2, 3, 5, 1, 0, 0, 0, 1, 7]"
298.npy,"[(58, 61), (78, 57), (5, 69), (60, 36), (8, 7), (17, 43), (30, 67), (20, 96), (52, 71), (1, 48)]","[4, 1, 0, 4, 0, 0, 0, 0, 7, 0]"
299.npy,"[(40, 91), (20, 34), (54, 39), (12, 70), (68, 86), (11, 64), (83, 14), (36, 21), (61, 17), (76, 57)]","[3, 0, 1, 0, 1, 1, 0, 0, 2, 0]"
300.npy,"[(78, 40), (66, 63), (88, 4), (51, 85), (21, 35), (94, 80), (53, 8), (26, 32), (74, 65), (21, 57)]","[2, 0, 6, 0, 0, 0, 0, 0, 0, 0]"
301.npy,"[(10, 38), (39, 71), (63, 64), (50, 25), (27, 48), (98, 32), (28, 71), (98, 71), (25, 93), (23, 68)]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
302.npy,"[(60, 36), (15, 20), (4, 18), (51, 6), (8, 45), (10, 26), (3, 62), (69, 15), (31, 61), (73, 86)]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1]"
303.npy,"[(34, 4), (4, 86), (9, 43), (32, 4), (37, 76), (32, 37), (16, 67), (82, 44), (8, 35), (73, 30)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
304.npy,"[(81, 94), (73, 49), (85, 5), (43, 16), (93, 78), (80, 96), (71, 8), (19, 36), (80, 74), (55, 71)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
305.npy,"[(76, 67), (99, 96), (13, 96), (46, 22), (80, 79), (70, 0), (32, 3), (60, 67), (96, 10), (81, 73)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
306.npy,"[(65, 78), (7, 99), (32, 77), (31, 14), (42, 60), (58, 61), (58, 33), (14, 62), (78, 75), (31, 61)]","[1, 0, 0, 2, 0, 0, 8, 1, 0, 0]"
307.npy,"[(36, 6), (18, 63), (12, 33), (88, 82), (78, 67), (26, 24), (28, 9), (55, 85), (10, 25), (68, 61)]","[1, 2, 1, 0, 0, 1, 0, 1, 3, 0]"
308.npy,"[(51, 95), (69, 4), (35, 97), (80, 91), (16, 9), (35, 76), (89, 92), (27, 49), (32, 94), (28, 43)]","[0, 0, 0, 0, 3, 1, 0, 2, 0, 2]"
309.npy,"[(96, 91), (21, 88), (98, 79), (72, 19), (12, 4), (64, 83), (82, 55), (22, 85), (46, 81), (54, 53)]","[0, 0, 0, 2, 0, 0, 2, 0, 0, 0]"
310.npy,"[(32, 48), (25, 95), (35, 53), (50, 67), (34, 8), (10, 94), (82, 27), (74, 67), (8, 57), (31, 63)]","[0, 7, 0, 0, 0, 10, 0, 0, 0, 0]"
311.npy,"[(1, 45), (32, 27), (89, 27), (20, 84), (29, 12), (53, 89), (41, 10), (41, 22), (25, 73), (43, 89)]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 3]"
312.npy,"[(80, 19), (92, 3), (41, 15), (97, 42), (67, 44), (16, 34), (44, 53), (61, 60), (34, 15), (76, 81)]","[0, 0, 4, 0, 0, 0, 1, 2, 4, 0]"
313.npy,"[(99, 10), (71, 50), (19, 67), (88, 26), (60, 97), (27, 46), (35, 44), (85, 33), (8, 10), (68, 23)]","[1, 0, 0, 1, 1, 0, 0, 2, 0, 2]"
314.npy,"[(35, 0), (27, 64), (93, 94), (76, 44), (8, 70), (31, 56), (11, 21), (69, 0), (14, 31), (27, 88)]","[1, 1, 0, 1, 0, 3, 0, 0, 0, 1]"
315.npy,"[(14, 89), (78, 57), (99, 42), (50, 28), (6, 79), (70, 25), (28, 37), (62, 35), (30, 18), (93, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
316.npy,"[(40, 83), (59, 10), (38, 23), (86, 38), (84, 42), (43, 19), (66, 47), (29, 4), (7, 25), (70, 54)]","[2, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
317.npy,"[(53, 95), (41, 53), (71, 54), (21, 73), (55, 59), (59, 96), (98, 15), (86, 35), (2, 57), (12, 36)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
318.npy,"[(93, 70), (76, 75), (2, 82), (84, 49), (22, 70), (65, 78), (44, 9), (2, 67), (19, 50), (0, 1)]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
319.npy,"[(76, 16), (48, 51), (1, 68), (75, 37), (4, 36), (42, 34), (40, 57), (81, 94), (7, 67), (70, 76)]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
320.npy,"[(65, 88), (71, 44), (34, 22), (16, 26), (62, 16), (18, 51), (95, 83), (40, 40), (70, 81), (98, 37)]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
321.npy,"[(85, 80), (71, 30), (69, 33), (53, 47), (81, 19), (17, 88), (77, 18), (78, 39), (74, 18), (78, 96)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
322.npy,"[(46, 77), (1, 17), (43, 73), (85, 67), (24, 16), (25, 58), (51, 12), (11, 77), (84, 47), (82, 15)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
323.npy,"[(3, 50), (65, 24), (48, 71), (14, 52), (48, 69), (51, 19), (73, 90), (95, 60), (70, 70), (86, 82)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
324.npy,"[(68, 22), (51, 39), (46, 97), (65, 53), (65, 40), (8, 78), (26, 13), (61, 63), (25, 54), (23, 9)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
325.npy,"[(26, 74), (19, 46), (32, 95), (70, 18), (41, 50), (4, 61), (0, 69), (39, 74), (5, 94), (51, 91)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
326.npy,"[(34, 63), (54, 14), (55, 45), (65, 0), (59, 41), (11, 22), (3, 78), (11, 30), (73, 22), (64, 67)]","[0, 3, 1, 2, 0, 0, 0, 0, 0, 1]"
327.npy,"[(14, 14), (0, 28), (94, 74), (35, 74), (28, 81), (37, 38), (85, 23), (71, 45), (81, 24), (3, 29)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
328.npy,"[(81, 0), (57, 46), (34, 28), (75, 10), (13, 83), (45, 4), (53, 92), (73, 36), (22, 31), (10, 73)]","[0, 0, 0, 1, 0, 1, 1, 1, 0, 0]"
329.npy,"[(80, 47), (63, 19), (99, 14), (69, 3), (96, 22), (65, 79), (47, 58), (64, 82), (94, 76), (65, 49)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
330.npy,"[(80, 39), (1, 66), (95, 53), (47, 78), (57, 24), (20, 48), (2, 81), (11, 56), (11, 32), (44, 67)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
331.npy,"[(49, 24), (41, 33), (60, 49), (44, 82), (81, 50), (20, 60), (61, 21), (33, 18), (20, 17), (40, 97)]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
332.npy,"[(79, 80), (87, 95), (25, 20), (91, 19), (80, 83), (43, 5), (89, 58), (6, 9), (69, 25), (48, 27)]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
333.npy,"[(42, 25), (51, 75), (36, 8), (31, 48), (57, 86), (14, 91), (31, 42), (68, 21), (82, 37), (80, 20)]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
334.npy,"[(57, 65), (75, 20), (14, 74), (46, 53), (7, 71), (36, 48), (16, 69), (7, 74), (3, 4), (65, 64)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
335.npy,"[(87, 72), (89, 24), (69, 22), (37, 36), (56, 67), (28, 91), (13, 63), (61, 51), (41, 63), (99, 93)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
336.npy,"[(95, 39), (90, 52), (17, 2), (85, 29), (31, 16), (49, 25), (59, 20), (10, 79), (59, 29), (65, 33)]","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
337.npy,"[(61, 23), (2, 3), (94, 78), (14, 33), (76, 89), (11, 62), (86, 7), (32, 58), (38, 65), (56, 87)]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
338.npy,"[(71, 65), (73, 22), (20, 89), (70, 2), (92, 9), (35, 56), (22, 83), (99, 10), (58, 42), (79, 1)]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
339.npy,"[(15, 5), (43, 17), (89, 78), (16, 0), (32, 8), (66, 17), (96, 29), (57, 35), (79, 21), (63, 78)]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
340.npy,"[(41, 65), (52, 60), (15, 10), (82, 79), (75, 6), (23, 39), (84, 49), (27, 53), (28, 72), (99, 89)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
341.npy,"[(59, 5), (33, 49), (82, 50), (50, 75), (50, 36), (69, 18), (19, 67), (58, 20), (86, 36), (60, 74)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
342.npy,"[(49, 36), (67, 54), (94, 55), (29, 38), (17, 39), (93, 33), (16, 22), (54, 83), (14, 57), (96, 94)]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
343.npy,"[(53, 20), (71, 55), (22, 61), (56, 44), (44, 74), (27, 53), (17, 74), (45, 38), (61, 5), (99, 48)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
344.npy,"[(62, 54), (85, 48), (22, 78), (40, 17), (33, 58), (45, 9), (14, 83), (38, 19), (51, 43), (36, 22)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
345.npy,"[(31, 5), (76, 12), (84, 4), (50, 17), (93, 30), (29, 8), (34, 47), (61, 59), (84, 91), (14, 89)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
346.npy,"[(50, 70), (1, 39), (61, 18), (25, 81), (60, 26), (54, 22), (98, 65), (29, 61), (20, 32), (4, 62)]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
347.npy,"[(58, 32), (20, 96), (82, 2), (94, 11), (3, 32), (66, 8), (57, 5), (8, 24), (85, 14), (90, 2)]","[0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
348.npy,"[(34, 56), (63, 20), (33, 96), (71, 8), (25, 0), (54, 1), (24, 19), (43, 73), (42, 27), (98, 10)]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
349.npy,"[(34, 63), (90, 86), (45, 3), (88, 58), (16, 55), (53, 13), (34, 35), (60, 7), (16, 7), (49, 66)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350.npy,"[(84, 64), (41, 33), (54, 96), (61, 8), (36, 20), (32, 21), (55, 95), (80, 51), (0, 12), (54, 40)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
351.npy,"[(91, 73), (3, 84), (67, 99), (66, 3), (0, 78), (30, 78), (44, 86), (81, 86), (15, 69), (21, 42)]","[3, 0, 3, 0, 0, 6, 5, 2, 0, 0]"
352.npy,"[(13, 73), (57, 69), (14, 75), (59, 54), (24, 33), (46, 63), (65, 3), (23, 78), (93, 94), (43, 53)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
353.npy,"[(50, 59), (73, 86), (58, 28), (60, 54), (43, 60), (80, 98), (86, 43), (78, 5), (97, 92), (80, 91)]","[3, 0, 1, 7, 2, 6, 5, 2, 2, 1]"
354.npy,"[(98, 21), (22, 83), (63, 79), (38, 60), (81, 10), (39, 5), (64, 48), (10, 22), (14, 33), (28, 73)]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
355.npy,"[(88, 6), (5, 25), (24, 8), (50, 56), (80, 72), (64, 82), (71, 44), (73, 19), (47, 76), (22, 50)]","[0, 0, 0, 1, 5, 1, 0, 0, 1, 0]"
356.npy,"[(99, 7), (50, 35), (15, 13), (58, 33), (84, 88), (8, 99), (38, 48), (7, 36), (90, 35), (50, 91)]","[0, 0, 6, 0, 0, 0, 0, 0, 0, 5]"
357.npy,"[(56, 81), (42, 10), (99, 99), (13, 75), (36, 27), (48, 39), (4, 39), (39, 36), (10, 4), (21, 45)]","[0, 1, 1, 0, 0, 0, 0, 2, 0, 0]"
358.npy,"[(88, 32), (40, 36), (29, 53), (25, 10), (27, 95), (34, 44), (47, 51), (1, 10), (69, 92), (67, 92)]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
359.npy,"[(67, 45), (38, 90), (96, 6), (98, 1), (92, 96), (42, 76), (95, 56), (64, 8), (83, 43), (61, 85)]","[1, 1, 1, 1, 5, 2, 0, 2, 0, 1]"
360.npy,"[(34, 70), (67, 16), (3, 15), (37, 20), (89, 66), (9, 59), (88, 57), (32, 23), (1, 64), (12, 1)]","[0, 0, 1, 1, 0, 2, 0, 2, 0, 1]"
361.npy,"[(9, 77), (20, 73), (31, 87), (23, 31), (32, 47), (32, 52), (8, 20), (32, 61), (38, 31), (37, 44)]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
362.npy,"[(18, 71), (47, 14), (84, 38), (10, 50), (19, 65), (42, 1), (9, 6), (56, 36), (61, 91), (19, 5)]","[7, 1, 0, 6, 5, 1, 0, 3, 0, 0]"
363.npy,"[(42, 58), (89, 98), (23, 28), (83, 69), (65, 92), (84, 43), (72, 67), (96, 3), (15, 39), (64, 19)]","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
364.npy,"[(14, 48), (36, 35), (17, 2), (37, 32), (24, 33), (88, 99), (50, 70), (99, 35), (83, 35), (16, 60)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
365.npy,"[(25, 90), (39, 19), (77, 6), (66, 33), (52, 36), (72, 10), (81, 47), (47, 22), (16, 26), (86, 83)]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
366.npy,"[(36, 91), (56, 50), (94, 21), (22, 50), (71, 94), (85, 92), (20, 94), (65, 16), (89, 47), (16, 86)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
367.npy,"[(78, 92), (95, 30), (69, 65), (23, 3), (43, 18), (52, 46), (86, 38), (48, 24), (58, 40), (19, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
368.npy,"[(50, 32), (81, 5), (27, 65), (54, 85), (53, 49), (16, 75), (23, 64), (86, 48), (88, 2), (72, 40)]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]"
369.npy,"[(89, 39), (45, 10), (1, 88), (35, 12), (27, 50), (69, 88), (67, 70), (90, 13), (78, 5), (93, 60)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
370.npy,"[(88, 92), (65, 9), (68, 18), (51, 47), (65, 3), (68, 42), (23, 60), (39, 90), (47, 87), (4, 19)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
371.npy,"[(71, 82), (60, 43), (57, 33), (94, 29), (55, 14), (22, 78), (38, 87), (61, 54), (61, 38), (1, 26)]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
372.npy,"[(55, 81), (73, 27), (81, 38), (3, 66), (51, 2), (37, 29), (80, 63), (97, 13), (96, 85), (8, 66)]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
373.npy,"[(73, 46), (1, 24), (90, 48), (42, 10), (45, 25), (15, 8), (59, 36), (64, 30), (63, 69), (58, 85)]","[7, 0, 3, 3, 7, 0, 4, 3, 3, 2]"
374.npy,"[(44, 41), (75, 52), (23, 55), (12, 62), (59, 51), (71, 44), (11, 91), (14, 57), (2, 89), (9, 5)]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
375.npy,"[(19, 11), (36, 26), (56, 2), (84, 77), (86, 35), (9, 66), (60, 14), (62, 15), (66, 30), (47, 42)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
376.npy,"[(52, 60), (34, 30), (92, 80), (73, 10), (1, 37), (59, 84), (23, 9), (28, 52), (19, 76), (13, 71)]","[2, 2, 0, 0, 1, 0, 1, 3, 1, 2]"
377.npy,"[(42, 79), (94, 38), (23, 92), (51, 67), (5, 26), (66, 66), (96, 55), (64, 36), (19, 1), (2, 1)]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
378.npy,"[(76, 76), (76, 91), (73, 32), (60, 66), (74, 53), (38, 63), (48, 76), (1, 16), (76, 23), (7, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
379.npy,"[(50, 19), (8, 52), (87, 77), (29, 20), (83, 53), (98, 58), (86, 18), (40, 54), (38, 20), (80, 99)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
380.npy,"[(76, 50), (27, 94), (23, 46), (47, 91), (13, 95), (29, 54), (10, 9), (62, 29), (9, 15), (72, 29)]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
381.npy,"[(61, 7), (41, 42), (84, 15), (47, 28), (17, 50), (88, 8), (53, 22), (58, 10), (6, 97), (85, 48)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
382.npy,"[(55, 92), (98, 15), (59, 98), (47, 72), (63, 59), (14, 94), (22, 3), (88, 89), (94, 60), (15, 33)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
383.npy,"[(14, 85), (6, 62), (12, 34), (92, 78), (55, 29), (94, 75), (90, 23), (50, 22), (62, 20), (52, 81)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
384.npy,"[(29, 20), (82, 13), (96, 89), (24, 57), (84, 82), (6, 95), (36, 63), (62, 59), (37, 94), (15, 26)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
385.npy,"[(32, 96), (64, 96), (45, 80), (0, 66), (42, 37), (14, 8), (52, 84), (10, 61), (62, 51), (86, 83)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
386.npy,"[(52, 90), (82, 79), (22, 9), (68, 56), (30, 78), (38, 54), (2, 45), (97, 58), (52, 15), (67, 26)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
387.npy,"[(14, 14), (34, 92), (90, 76), (69, 6), (49, 20), (67, 2), (19, 48), (54, 70), (98, 14), (52, 16)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
388.npy,"[(73, 55), (21, 47), (52, 25), (21, 89), (92, 8), (15, 0), (48, 90), (88, 58), (49, 85), (48, 97)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
389.npy,"[(85, 15), (54, 69), (60, 86), (11, 34), (30, 44), (36, 7), (2, 25), (94, 59), (44, 76), (79, 36)]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
390.npy,"[(27, 4), (67, 1), (48, 43), (55, 93), (73, 10), (61, 88), (43, 26), (40, 58), (45, 79), (82, 63)]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
391.npy,"[(89, 48), (44, 37), (72, 4), (49, 32), (33, 57), (75, 43), (26, 18), (18, 3), (71, 21), (5, 94)]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
392.npy,"[(2, 65), (98, 6), (49, 50), (51, 60), (7, 9), (64, 91), (9, 32), (26, 3), (51, 74), (3, 97)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
393.npy,"[(68, 20), (7, 12), (86, 18), (10, 76), (26, 18), (72, 92), (67, 9), (72, 62), (36, 93), (68, 57)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
394.npy,"[(33, 84), (66, 80), (55, 19), (58, 3), (22, 51), (17, 83), (83, 11), (36, 6), (87, 12), (30, 87)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
395.npy,"[(77, 36), (65, 99), (81, 57), (18, 32), (95, 74), (90, 92), (90, 73), (97, 52), (50, 23), (53, 68)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
396.npy,"[(43, 15), (60, 14), (72, 83), (22, 70), (99, 86), (68, 32), (14, 57), (90, 75), (81, 16), (72, 39)]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]"
397.npy,"[(24, 43), (45, 66), (86, 35), (11, 32), (58, 18), (53, 72), (0, 98), (37, 59), (16, 25), (43, 58)]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]"
398.npy,"[(38, 73), (64, 75), (18, 85), (94, 10), (49, 34), (18, 6), (80, 73), (97, 23), (48, 80), (77, 32)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
399.npy,"[(19, 67), (43, 16), (48, 3), (88, 98), (19, 77), (98, 20), (80, 61), (95, 7), (49, 5), (94, 16)]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
400.npy,"[(71, 50), (50, 27), (83, 25), (44, 56), (43, 9), (51, 72), (77, 67), (31, 19), (47, 69), (92, 22)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
401.npy,"[(89, 63), (66, 71), (37, 31), (20, 48), (87, 26), (17, 71), (6, 99), (14, 6), (59, 86), (24, 37)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
402.npy,"[(14, 98), (73, 54), (50, 96), (30, 48), (58, 31), (37, 19), (0, 53), (21, 37), (70, 37), (67, 81)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
403.npy,"[(85, 36), (5, 63), (89, 52), (99, 65), (19, 50), (1, 96), (63, 57), (7, 12), (49, 18), (34, 10)]","[0, 0, 0, 0, 0, 0, 3, 0, 0, 1]"
404.npy,"[(74, 94), (66, 36), (93, 51), (23, 50), (7, 50), (42, 99), (90, 23), (88, 55), (30, 75), (41, 56)]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
405.npy,"[(89, 88), (52, 72), (85, 62), (89, 53), (8, 32), (30, 76), (33, 1), (65, 52), (96, 98), (44, 26)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
406.npy,"[(87, 64), (46, 4), (53, 30), (62, 45), (89, 98), (66, 57), (62, 91), (68, 18), (56, 79), (16, 82)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
407.npy,"[(81, 35), (73, 67), (83, 77), (32, 40), (70, 30), (16, 2), (5, 25), (9, 31), (4, 31), (84, 71)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
408.npy,"[(31, 3), (37, 88), (49, 28), (59, 30), (31, 98), (50, 17), (34, 92), (91, 37), (28, 79), (5, 27)]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
409.npy,"[(9, 97), (32, 38), (89, 14), (53, 83), (90, 82), (94, 2), (42, 22), (53, 86), (14, 91), (29, 13)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
410.npy,"[(42, 7), (15, 97), (83, 89), (87, 35), (61, 64), (35, 59), (62, 41), (0, 46), (50, 66), (74, 36)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
411.npy,"[(58, 60), (30, 75), (37, 47), (48, 92), (96, 18), (9, 9), (23, 13), (92, 3), (46, 90), (18, 96)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
412.npy,"[(53, 37), (82, 70), (61, 1), (66, 1), (72, 76), (65, 18), (82, 0), (21, 51), (8, 64), (72, 54)]","[1, 1, 0, 0, 2, 0, 0, 0, 0, 1]"
413.npy,"[(0, 63), (31, 65), (30, 31), (47, 84), (12, 99), (76, 5), (79, 37), (97, 8), (58, 26), (85, 45)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
